date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:37:28	24790/24790	---M--	200	added ('OK')	image/png	etag:%2260d6-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/php_output_local.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/php_output_local.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/05-PHP.html)
16:37:28	238/238	---M--	200	added ('OK')	text/css	etag:%22ee-591370e146640%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/ui/default/slides.css	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/ui/default/slides.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:28	25381/25381	---M--	200	added ('OK')	image/png	etag:%226325-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/php_output_server.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/php_output_server.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/05-PHP.html)
16:37:28	747/747	---M--	200	added ('OK')	text/css	etag:%222eb-591370e146640%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/ui/default/outline.css	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/ui/default/outline.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:28	2248214/2248214	---M--	200	added ('OK')	application/vnd.rn-realmedia	etag:%22224e16-4ba64e12a8a00%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/multimedia/flintstones.rm	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/multimedia/flintstones.rm	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:37:28	6769/6769	---M--	200	added ('OK')	text/css	etag:%221a71-591370e146640%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/ui/default/print.css	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/ui/default/print.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:29	2807/2807	---M--	200	added ('OK')	text/css	etag:%22af7-5934692e49140%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/ui/default/labs-slides.css	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/ui/default/labs-slides.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:29	3918/3918	---M--	200	added ('OK')	image/png	etag:%22f4e-591646ee7dec0%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/SelabFavicon.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/SelabFavicon.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:29	28397/28397	---M--	200	added ('OK')	application/javascript	etag:%226eed-591370e146640%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/ui/default/slides.js	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/ui/default/slides.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:30	6038/6038	---M--	200	added ('OK')	image/png	etag:%221796-591370d3ec6c0%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/w3c-html.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/w3c-html.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:30	1134/1134	---M--	200	added ('OK')	image/png	etag:%2246e-591370d3ec6c0%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/w3c-css.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/w3c-css.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:30	55541/55541	---M--	200	added ('OK')	application/javascript	etag:%22d8f5-591370da99680%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/resources/slides.js	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/resources/slides.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:30	8420/8420	---M--	200	added ('OK')	image/png	etag:%2220e4-591652429d900%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/Git-Logo-2Color.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/Git-Logo-2Color.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:31	37406/37406	---M--	200	added ('OK')	image/png	etag:%22921e-5916524d1b1c0%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/repo_new.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/repo_new.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:31	53474/53474	---M--	200	added ('OK')	image/png	etag:%22d0e2-5916529d36ec0%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/github.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/github.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:31	6045/6045	---M--	200	added ('OK')	image/png	etag:%22179d-5916524e0f400%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/repo_old.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/repo_old.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:32	64622/64622	---M--	200	added ('OK')	image/png	etag:%22fc6e-591652466e200%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/repo_create.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/repo_create.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:32	20644/20644	---M--	200	added ('OK')	image/png	etag:%2250a4-5916524a3eb00%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/workflow.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/workflow.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:32	17458/17458	---M--	200	added ('OK')	image/png	etag:%224432-5916524579fc0%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/mamp.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/mamp.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:32	606/606	---M--	200	added ('OK')	text/html	etag:%2225e-591640703cd00%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/labResources/helloWorld.html	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/labResources/helloWorld.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:33	587/587	---M--	200	added ('OK')	application/zip	etag:%2224b-5916441306100%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/labResources/welcomeToCSE3026.zip	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/labResources/welcomeToCSE3026.zip	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:33	74512/74512	---M--	200	added ('OK')	image/png	etag:%2212310-5916524856680%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/repo_created.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/0/repo_created.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html)
16:37:33	8999/8999	---M--	200	added ('OK')	image/png	etag:%222327-591370d4e0900%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex2.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex2.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab1-aboutme(HTML).html)
16:37:33	39247/39247	---M--	200	added ('OK')	image/png	etag:%22994f-591370d4e0900%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex1.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex1.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab1-aboutme(HTML).html)
16:37:33	34225/34225	---M--	200	added ('OK')	image/png	etag:%2285b1-591370d4e0900%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex3a.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex3a.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab1-aboutme(HTML).html)
16:37:34	19503/19503	---M--	200	added ('OK')	image/png	etag:%224c2f-591370d4e0900%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex3c.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex3c.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab1-aboutme(HTML).html)
16:37:34	22823/22823	---M--	200	added ('OK')	image/png	etag:%225927-591370d4e0900%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex4.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex4.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab1-aboutme(HTML).html)
16:37:34	20079/20079	---M--	200	added ('OK')	image/png	etag:%224e6f-591370d4e0900%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex6.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex6.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab1-aboutme(HTML).html)
16:37:35	10989/10989	---M--	200	added ('OK')	image/png	etag:%222aed-591370d4e0900%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex7.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex7.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab1-aboutme(HTML).html)
16:37:35	134864/134864	---M--	200	added ('OK')	image/png	etag:%2220ed0-591370d4e0900%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex5.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex5.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab1-aboutme(HTML).html)
16:37:36	210368/210368	---M--	200	added ('OK')	image/png	etag:%22335c0-591370d4e0900%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex3b.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/1/ex3b.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab1-aboutme(HTML).html)
16:37:36	26243/26243	---M--	200	added ('OK')	image/jpeg	etag:%226683-591370d5d4b40%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/2/cse326bg.jpg	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/2/cse326bg.jpg	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab2-aboutme(CSS).html)
16:37:36	2971/2971	---M--	200	added ('OK')	text/html	etag:%22b9b-59347f613b100%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/labResources/ScottsFav.html	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/labResources/ScottsFav.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab3-favorite.html)
16:37:36	5161/5161	---M--	200	added ('OK')	image/jpeg	etag:%221429-591370d5d4b40%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/3/blueTextureBG.jpg	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/3/blueTextureBG.jpg	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab3-favorite.html)
16:37:37	183291/183291	---M--	200	added ('OK')	image/png	etag:%222cbfb-591370d5d4b40%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/2/aboutme.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/2/aboutme.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab2-aboutme(CSS).html)
16:37:37	173974/173974	---M--	200	added ('OK')	image/png	etag:%222a796-591370d5d4b40%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/3/ex1_output.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/3/ex1_output.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab3-favorite.html)
16:37:38	328110/328110	---M--	200	added ('OK')	image/png	etag:%22501ae-591370d5d4b40%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/3/ex2_output.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/3/ex2_output.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab3-favorite.html)
16:37:41	306611/306611	---M--	200	added ('OK')	image/png	etag:%224adb3-591370d5d4b40%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/3/ex5_output.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/3/ex5_output.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab3-favorite.html)
16:37:41	349668/349668	---M--	200	added ('OK')	image/png	etag:%22555e4-591370d5d4b40%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/3/ex3_output.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/3/ex3_output.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab3-favorite.html)
16:37:41	311593/311593	---M--	200	added ('OK')	image/png	etag:%224c129-591370d5d4b40%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/3/ex4_output.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/3/ex4_output.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab3-favorite.html)
16:37:42	304388/304388	---M--	200	added ('OK')	image/png	etag:%224a504-591370d5d4b40%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/images/3/ex6_output.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/labs/images/3/ex6_output.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab3-favorite.html)
